TAG	TEXT	COMMENT	AUDIOFILE
VO_GIL_692_Male_Worgen_TUT_BossReveal3_01	“Hagatha” is the dark power behind the Witchwood. Find her, and stop her!
VO_GIL_692_Male_Worgen_TUT_BossReveal3ALT_01	These monsters are the work of Hagatha. Defeat them until we track her down!
VO_GIL_692_Male_Worgen_TUT_Defeat1_01	If you are defeated in the Witchwood, you’ll lose the deck you’ve built.
VO_GIL_504_Female_Orc_TUT_Victory1_01	The Witchwood will not be mastered so easily. Will the others fare as well as you?
VO_GIL_504_Female_Orc_TUT_Victory2_01	Two heroes have mastered the Witchwood, but you still haven’t found ME.
VO_GIL_504_Female_Orc_TUT_Victory3_01	Your path brings you closer to me. Can your final champion also triumph?
VO_GIL_504_Female_Orc_TUT_Victory4_01	This ends tonight. Find me, and witness the horror at the heart of this wood!
VO_GIL_504_Female_Orc_TUT_Victory_Generic_01	A hollow victory. I am one with this wood, and not so easily stopped.
VO_GIL_692_Male_Worgen_TUT_Victory_Final_01	It is done! Already the woods grow quiet and light returns to our city.
VO_GILA_BOSS_61h_Female_Orc_Intro_01	I am the beating heart of these woods.

VO_GIL_504_Female_Orc_UI_Monster_Gnarlroot_01	Ancient spirits, hear my call! By root and vine we'll crush them all. 
VO_GIL_504_Female_Orc_UI_Monster_DrSezavo_01	You are all a disease. Sezavo has the cure. 
VO_GIL_504_Female_Orc_UI_Monster_Mistwraith_01	In dead of night and dark of wood, the whispers whisper back. 
VO_GIL_504_Female_Orc_UI_Monster_Mute_01	Silent. Deadly. 
VO_GIL_504_Female_Orc_UI_Monster_Ivan_01	Ivan was once one of yours. Now he is mine.
VO_GIL_504_Female_Orc_UI_Monster_Niira_01	No games this time, Niira. Finish it!
VO_GIL_504_Female_Orc_UI_Monster_Sthara_01	The Gilnean people will love me… once S'thara sways them.
VO_GIL_504_Female_Orc_UI_Monster_Splintergraft_01	Forest howl, fear and woe, boughs and branches crush my foes...
VO_GIL_504_Female_Orc_UI_Monster_Griselda_01	Griselda paid a price crossing me.
VO_GIL_504_Female_Orc_UI_Monster_Grum_01	Ancient earth, tortured loam, rise and raze both hearth and home!
VO_GIL_504_Female_Orc_UI_Monster_Grubb_01	Not even I can control Grubb. 
VO_GIL_504_Female_Orc_UI_Monster_Groddo_01	My precious Bogwarden… When I was left for dead, he stood over me.
VO_GIL_504_Female_Orc_UI_Monster_Sazzmi_01	Stay a while and listen. Stay forever.
VO_GIL_504_Female_Orc_UI_Monster_Vitus_01	One of your own, cast aside! Within my woods he finds a home...
VO_GIL_504_Female_Orc_UI_Monster_Baran_01	Baran was such a gentle soul… alas, I needed his eyes.
VO_GIL_504_Female_Orc_UI_Monster_Cragtorr_01	Face the wrath of this tormented earth. Cragtorr, rise!
VO_GIL_504_Female_Orc_UI_Monster_Hannigul_01	Hannigul once rid the town of vermin. Like you.
VO_GIL_504_Female_Orc_UI_Monster_Sephira_01	By wing and talon, my harpy sisters keep peace in my wood.
VO_GIL_504_Female_Orc_UI_Monster_Havnixx_01	Hav'nixx can hear you thinking. He feeds on your fear.
VO_GIL_504_Female_Orc_UI_Monster_Shudderwock_01	The Shudderwock! A terrible thing to unleash… A joy to watch. 
VO_GIL_504_Female_Orc_UI_Monster_Experiment3C_01	Hmmm… That isn't one of mine.
VO_GIL_504_Female_Orc_UI_Monster_Azlina_02	Oh poor lost Azalina. She'll find a way out. One way or another.
VO_GIL_504_Female_Orc_UI_Monster_Face_Collector_01	Yours would be a marvelous addition to his collection.
VO_GIL_504_Female_Orc_UI_Monster_Gustave_01	Gustave, my pet! Save some for your master.
VO_GIL_504_Female_Orc_UI_Monster_Wharrgarbl_01	I adore murlocs. They're like frogs but… less coordinated.
VO_GIL_504_Female_Orc_UI_Monster_Brushwood_Cent_01	Once a mighty druid, this one's rage was easy to twist.
VO_GIL_504_Female_Orc_UI_Monster_Raeth_01	Not all Forsaken have abandoned these woods. Some serve me.
VO_GIL_504_Female_Orc_UI_Monster_Lovers_01	It's a love story. It's a ghost story. It's the story of your end.
VO_GIL_504_Female_Orc_UI_Monster_Chupacabran_01	The Chupacabran. Oh! How hard I worked to make him mine. 
VO_GIL_504_Female_Orc_UI_Monster_Rancel_01	Rancel's poisons helped to shape this twisted wood.
VO_GIL_504_Female_Orc_UI_Monster_Infinite_Toki_01	Meddlesome gnome. This ends here. Perhaps you know one another?
VO_GIL_504_Female_Orc_UI_Monster_Lord_Godfrey_01	Godfrey! We had an agreement.\nThis one is yours. 
VO_GIL_504_Female_Orc_UI_Monster_Crowskin_01	Glinda, finish him. The whole cult is at your disposal.
VO_GIL_504_Female_Orc_UI_Monster_Shivers_01	Arise, Shivers! Your vengeance is at hand. I give you: The Gilnean Princess.

VO_GILA_BOSS_20h_MangyWolf_Intro	Rowooaoo!
VO_GILA_BOSS_20h_MangyWolf_Emote	Grwruraaah!
VO_GILA_BOSS_20h_MangyWolf_DefeatPlayer	Grrowrooo!

VO_GILA_BOSS_21h_Rottooth_Intro	Nrgruhh... HOOOO!
VO_GILA_BOSS_21h_Rottooth_Emote	ROOOooooah!
VO_GILA_BOSS_21h_Rottooth_PlayerDefeat	Huff huff... RoOOoar!

GILA_BOSS_65h_Gobbles_Intro	Uwaauuoooo!
GILA_BOSS_65h_Gobbles_EmoteResponse	Bahauaoowr!
GILA_BOSS_65h_Gobbles_DefeatPlayer	Reeeaaaooo!

VO_GILA_BOSS_62h_GustaveTheGutRipper_Intro	WhrReeooo!
VO_GILA_BOSS_62h_GustaveTheGutRipper_Emote	OOOoozzzz
VO_GILA_BOSS_62h_GustaveTheGutRipper_PlayerDefeat	Mragrararuh!

VO_GILA_BOSS_35h_Male_Beast_Intro	Rrghaghaogh!
VO_GILA_BOSS_35h_Male_Beast_EmoteResponse	Aoor aagh harahrahgh!
VO_GILA_BOSS_35h_Male_Beast_DefeatPlayer	Aaagheaa!


VO_GILA_BOSS_38h_Male_Goblin_Intro_01	Fight or flight? Why not BOTH?
VO_GILA_BOSS_38h_Male_Goblin_EmoteResponse_01	That's a terrible bird call!
VO_GILA_BOSS_38h_Male_Goblin_Death_01	Never… more!
VO_GILA_BOSS_38h_Male_Goblin_DefeatPlayer_01	Quoth the Raven, Caw!
VO_GILA_BOSS_38h_Male_Goblin_HeroPower_01	Caw! Caw!
VO_GILA_BOSS_38h_Male_Goblin_HeroPower_02	Caw... khoof... blargh
VO_GILA_BOSS_38h_Male_Goblin_HeroPower_03	Caw. Caw. Caw!
VO_GILA_BOSS_38h_Male_Goblin_EventPlayNestingRoc_01	I… didn't mean to call that one.
VO_GILA_BOSS_38h_Male_Goblin_EventPlayNestingRoc_02	Ehh… close enough.
VO_GILA_BOSS_38h_Male_Goblin_EventPlayBird_01	Fly, be free!
VO_GILA_BOSS_38h_Male_Goblin_EventPlayBird_02	Bird is the word!
VO_GILA_BOSS_38h_Male_Goblin_EventPlayBird_03	Who's a pretty bird? 
VO_GILA_BOSS_38h_Male_Goblin_EventPlayBird_04	Sometimes I wish I were a bird.
VO_GILA_BOSS_38h_Male_Goblin_EventBirdDead_01	You… you monster!
VO_GILA_BOSS_38h_Male_Goblin_EventBirdDead_02	What did they ever do to you?!
VO_GILA_BOSS_38h_Male_Goblin_EventBirdDead_03	Why!? They're just birds!
VO_GILA_BOSS_38h_Male_Goblin_EventPlayerPlayBird_01	That's a nice one.
VO_GILA_BOSS_38h_Male_Goblin_EventPlayerPlayBird_02	This fight is for the birds!

VO_GILA_BOSS_31h_Male_Treant_Intro_01	Leaf this place.
VO_GILA_BOSS_31h_Male_Treant_Emote Response_01	If a tree fells you in the forest, will you keep making noise?
VO_GILA_BOSS_31h_Male_Treant_Death_01	<Death>
VO_GILA_BOSS_31h_Male_Treant_DefeatPlayer_01	All are ants before the trees.
VO_GILA_BOSS_31h_Male_Treant_HeroPower_01	Break free.
VO_GILA_BOSS_31h_Male_Treant_HeroPower_02	Splinter.
VO_GILA_BOSS_31h_Male_Treant_HeroPower_03	Go forth, little one.
VO_GILA_BOSS_31h_Male_Treant_HeroPower_05	A piece of me.

VO_GILA_BOSS_22h_Male_Undead_Intro_01	The Cap'n wants me to "disappear" ye.
VO_GILA_BOSS_22h_Male_Undead_IntroTess_01	Cap'n's got a grudge on you, Princess.
VO_GILA_BOSS_22h_Male_Undead_IntroCrowley_01	Fancy yourself a commander do ye? Does it pay well?
VO_GILA_BOSS_22h_Male_Undead_EmoteResponse_01	Keep talkin', more of me crew is on the way.
VO_GILA_BOSS_22h_Male_Undead_EmoteResponseTess_01	Save yer beggin' for Cap'n Shivers, Princess!
VO_GILA_BOSS_22h_Male_Undead_Death_01	<Death>
VO_GILA_BOSS_22h_Male_Undead_DefeatPlayer_01	Beautiful! I can finally afford a sheath for me dagger.
VO_GILA_BOSS_22h_Male_Undead_EventPlaysShiv_01	I like the way ye work.
VO_GILA_BOSS_22h_Male_Undead_EventPlaysCoin_01	I knew ye were carryin' coin!

VO_GILA_BOSS_44h_Male_Troll_Intro_01	Come! Sit down. Show me where it's gonna hurt.
VO_GILA_BOSS_44h_Male_Troll_EmoteResponse_01	The docta's always right.
VO_GILA_BOSS_44h_Male_Troll_Death_01	<Death>
VO_GILA_BOSS_44h_Male_Troll_DefeatPlayer_02	An ounce of prevention is worth a pounding!
VO_GILA_BOSS_44h_Male_Troll_HeroPower_01	You might feel a little pinch.
VO_GILA_BOSS_44h_Male_Troll_HeroPower_02	Afraid of needles?
VO_GILA_BOSS_44h_Male_Troll_HeroPower_03	Quick and painless. Mostly.
VO_GILA_BOSS_44h_Male_Troll_HeroPower_04	Voodoo? Eh, I'm licensed.
VO_GILA_BOSS_44h_Male_Troll_HeroPower_05	Feels good, no?
VO_GILA_BOSS_44h_Male_Troll_HeroPower_06	This might sting.
VO_GILA_BOSS_44h_Male_Troll_EventHeals_01	Ahhhhh…
VO_GILA_BOSS_44h_Male_Troll_EventHeals_02	That's da good stuff…
VO_GILA_BOSS_44h_Male_Troll_EventHeals_04	Hahaha. Mmmm...
VO_GILA_BOSS_44h_Male_Troll_EventPlayerHeals_03	Eh! You're doing it all wrong.
VO_GILA_BOSS_44h_Male_Troll_EventPlayerHeals_04	Let me handle that for you.
VO_GILA_BOSS_44h_Male_Troll_EventPlaysBandages_01	That's some high quality stuff!

VO_GILA_BOSS_25h_Male_Dwarf_Intro_01	You've got a fat price on yer head.
VO_GILA_BOSS_25h_Male_Dwarf_IntroDarius_01	Yer such a big man wit' yer big gun, Crowley.
VO_GILA_BOSS_25h_Male_Dwarf_IntroTess_02	Yer on my list, Greymane. An' yer father's next!
VO_GILA_BOSS_25h_Male_Dwarf_IntroToki_01	Don't try none of yer tricks now, Gnome!
VO_GILA_BOSS_25h_Male_Dwarf_IntroShaw_01	I'm nothing like you, Shaw. I don't take to lost causes. 
VO_GILA_BOSS_25h_Male_Dwarf_EmoteResponse_01	You keep yappin', I'll keep trappin'.
VO_GILA_BOSS_25h_Male_Dwarf_DefeatPlayerALT_01	Hagatha put a price on your head, you know.
VO_GILA_BOSS_25h_Male_Dwarf_HeroPower_01	Watch yer step.
VO_GILA_BOSS_25h_Male_Dwarf_HeroPower_02	Tip toe. Careful now.
VO_GILA_BOSS_25h_Male_Dwarf_HeroPower_03	Always one step ahead.
VO_GILA_BOSS_25h_Male_Dwarf_HeroPower_04	Nowhere's safe.
VO_GILA_BOSS_25h_Male_Dwarf_EventPlaysSecret_01	Two can play at that game.
VO_GILA_BOSS_25h_Male_Dwarf_EventPlaysSecret_02	I've seen that one before.
VO_GILA_BOSS_25h_Male_Dwarf_EventPlaysSecret_03	Ya think you're tricky, eh?
VO_GILA_BOSS_25h_Male_Dwarf_EventTokiAbility_01	I said no tricks, Gnome!
VO_GILA_BOSS_25h_Male_Dwarf_EventPlayTrapper_01	Gah! There's an art to it!
VO_GILA_BOSS_25h_Male_Dwarf_EventPlayCompass_01	Fancy compass! I think I'll take it.
VO_GILA_BOSS_25h_Male_Dwarf_EventPlayToolsOfTheTrade_01	Some of those weapons were mine, missy.

VO_GILA_BOSS_32h_Female_Sprite_Intro_01	Wanna play a game?
VO_GILA_BOSS_32h_Female_Sprite_EmoteResponse_01	Yeah, yeah. We can play that later!
VO_GILA_BOSS_32h_Female_Sprite_Death_01	No... fun!
VO_GILA_BOSS_32h_Female_Sprite_DefeatPlayer_01	C'mon, let's play some more! Uh oh… oops.
VO_GILA_BOSS_32h_Female_Sprite_HeroPower_01	Grow, grow! Faster!
VO_GILA_BOSS_32h_Female_Sprite_HeroPower_02	Bigger! C'mon!
VO_GILA_BOSS_32h_Female_Sprite_HeroPower_03	Up, up, up you go!
VO_GILA_BOSS_32h_Female_Sprite_HeroPower_04	Hehe, I think I'm winning!
VO_GILA_BOSS_32h_Female_Sprite_EventPlaysAoEBuff_01	You're good at this game!
VO_GILA_BOSS_32h_Female_Sprite_EventPlaysAoEBuff_02	You've played this game before.
VO_GILA_BOSS_32h_Female_Sprite_EventPlaysBigMinion_01	Whoa!! That's cheating!
VO_GILA_BOSS_32h_Female_Sprite_EventPlaysBigMinion_02	Wooooow!

VO_GILA_BOSS_45h_Female_Human_Intro_01	Put down your weapons. Join us. 
VO_GILA_BOSS_45h_Female_Human_EmoteResponse_01	Let's talk about it. Over a drink. 
VO_GILA_BOSS_45h_Female_Human_Death_02	<Death>
VO_GILA_BOSS_45h_Female_Human_DefeatPlayer_01	You would've made such a promising member.
VO_GILA_BOSS_45h_Female_Human_EventDrawsExtraCards_01	Yes. Drink.
VO_GILA_BOSS_45h_Female_Human_EventDrawsExtraCards_02	How does it taste?
VO_GILA_BOSS_45h_Female_Human_EventDrawsExtraCards_03	Drink deeply. Go on.
VO_GILA_BOSS_45h_Female_Human_EventPlaysAcolyte_01	Oh… I like him. 
VO_GILA_BOSS_45h_Female_Human_EventPlaysNovice_01	Our newest initiate arrives. Cheers to her!
VO_GILA_BOSS_45h_Female_Human_EventPlaysHoarder_01	You can drink when he's gone.
VO_GILA_BOSS_45h_Female_Human_EventFirstDamage_01	Does this mean you're not in?
VO_GILA_BOSS_45h_Female_Human_EventPlayHallowedWater_01	Hallowed water? Ugh. Never could stand the taste.

VO_GILA_BOSS_68h_Male_Undead_Intro_01	Bring out your dead! I need them.
VO_GILA_BOSS_68h_Male_Undead_EmoteResponse_01	Do you know how difficult it is to MAKE a plague?
VO_GILA_BOSS_68h_Male_Undead_DefeatPlayer_01	You lasted so long! This will be a good case study.
VO_GILA_BOSS_68h_Male_Undead_EventPlayPoison_01	A step ahead of me.
VO_GILA_BOSS_68h_Male_Undead_EventPlayPoison_02	Oh, poison!
VO_GILA_BOSS_68h_Male_Undead_EventPlayPoison_03	I like the way you think.
VO_GILA_BOSS_68h_Male_Undead_EventPlayPoison_04	Could I borrow that? Just for a moment.

VO_GILA_BOSS_66h_Female_Undead_Intro_01	…
VO_GILA_BOSS_66h_Female_Undead_EmoteResponse_02	…
VO_GILA_BOSS_66h_Female_Undead_DefeatPlayer_01	…
VO_GILA_BOSS_66h_Female_Undead_HeroPower_01	…
VO_GILA_BOSS_66h_Female_Undead_HeroPower_02	…
VO_GILA_BOSS_66h_Female_Undead_HeroPower_03	…
VO_GILA_BOSS_66h_Female_Undead_EventPlayHorn_02	…

VO_GILA_BOSS_33h_Male_Mech_Intro_01	The reaping will commence.
VO_GILA_BOSS_33h_Male_Mech_EmoteResponse_01	Scythe to meet you.
VO_GILA_BOSS_33h_Male_Mech_Death_01	Segmentation fault…
VO_GILA_BOSS_33h_Male_Mech_DefeatPlayer_01	Error: No target remaining. Resume patrol.
VO_GILA_BOSS_33h_Male_Mech_HeroPower_01	Harvest.
VO_GILA_BOSS_33h_Male_Mech_HeroPower_02	Sustenence.
VO_GILA_BOSS_33h_Male_Mech_HeroPower_03	Replenishing.
VO_GILA_BOSS_33h_Male_Mech_HeroPower_04	Recycled.
VO_GILA_BOSS_33h_Male_Mech_EventWeaponKill_01	Reaped.
VO_GILA_BOSS_33h_Male_Mech_EventWeaponKill_02	Upgrade.
VO_GILA_BOSS_33h_Male_Mech_EventWeaponKill_03	Deleted.
VO_GILA_BOSS_33h_Male_Mech_Attack_01	Engage.
VO_GILA_BOSS_33h_Male_Mech_EventPlayHarvestGolem_01	Warning: Target has no soul.

VO_GILA_BOSS_67h_Male_Undead_Intro_01	Caught you! I always did have a good nose for catching rats.
VO_GILA_BOSS_67h_Male_Undead_EmoteResponse_01	Not another squeak out of you!
VO_GILA_BOSS_67h_Male_Undead_DefeatPlayer_01	Life is nothing but a rat race.
VO_GILA_BOSS_67h_Male_Undead_EventPlayRat_01	They make fine pets, don't they? Even better in a stew.
VO_GILA_BOSS_67h_Male_Undead_EventPlayRat_02	Such simple little creatures. Just like you.
VO_GILA_BOSS_67h_Male_Undead_EventPlayRat_03	Careful, those nibbles aren't love bites.
VO_GILA_BOSS_67h_Male_Undead_EventPlayRatTrap_01	A box? A stick? You lack subtlety!

VO_GILA_BOSS_57h_Male_Undead_Intro_01	Welcome! Come see what I've been digging up.
VO_GILA_BOSS_57h_Male_Undead_EmoteResponse_01	I will pass your regards on to the Dark Lady.
VO_GILA_BOSS_57h_Male_Undead_DefeatPlayer_01	You'll come back, in due time. 
VO_GILA_BOSS_57h_Male_Undead_HeroPower_01	Desecration.
VO_GILA_BOSS_57h_Male_Undead_HeroPower_02	Fodder.
VO_GILA_BOSS_57h_Male_Undead_HeroPower_03	Breathe the fumes.
VO_GILA_BOSS_57h_Male_Undead_HeroPower_04	Corruption spreads.
VO_GILA_BOSS_57h_Male_Undead_EventDesecrate_01	Let sickness overtake you.
VO_GILA_BOSS_57h_Male_Undead_EventDesecrate_02	Another for the graves.
VO_GILA_BOSS_57h_Male_Undead_EventDesecrate_03	It's contagious.
VO_GILA_BOSS_57h_Male_Undead_EventDesecrate_04	You will join them soon enough.
VO_GILA_BOSS_57h_Male_Undead_EventShallowGraves_01	Arise!
VO_GILA_BOSS_57h_Male_Undead_EventShallowGraves_02	Return!
VO_GILA_BOSS_57h_Male_Undead_EventShallowGraves_03	The Dark Lady calls!
VO_GILA_BOSS_57h_Male_Undead_EventPlayHolyBook_01	Your scriptures will not save you.
VO_GIL_598_Female_Human_SpecialSylvanas_01	You evil witch! You killed my brother!

VO_GILA_BOSS_41h_Male_NightElf_Intro_01	Turn back, intruder.
VO_GILA_BOSS_41h_Male_NightElf_EmoteResponse_02	Your words can't sway me.
VO_GILA_BOSS_41h_Male_NightElf_Death_01	No…
VO_GILA_BOSS_41h_Male_NightElf_DefeatPlayer_01	The Witchwood has no use for you.
VO_GILA_BOSS_41h_Male_NightElf_HeroPower_01	Survival of the fittest!
VO_GILA_BOSS_41h_Male_NightElf_HeroPower_02	By root and stalk.
VO_GILA_BOSS_41h_Male_NightElf_HeroPower_03	Test your might!
VO_GILA_BOSS_41h_Male_NightElf_HeroPower_04	Work this out.
VO_GILA_BOSS_41h_Male_NightElf_EventHack_01	Forty whacks!
VO_GILA_BOSS_41h_Male_NightElf_EventHack_02	Retribution.
VO_GILA_BOSS_41h_Male_NightElf_EventHack_03	Get... Out… of… these… woods!

VO_GILA_BOSS_40h_Female_Treant_Intro_01	Your kind will pay.
VO_GILA_BOSS_40h_Female_Treant_EmoteResponse_01	Chop. Chop.
VO_GILA_BOSS_40h_Female_Treant_Death_01	Felled...
VO_GILA_BOSS_40h_Female_Treant_DefeatPlayer_01	One of many to come. My harvest begins.
VO_GILA_BOSS_40h_Female_Treant_HeroPower_01	The forest claims them. 
VO_GILA_BOSS_40h_Female_Treant_HeroPower_02	These woods are alive.
VO_GILA_BOSS_40h_Female_Treant_HeroPower_03	Come. It is our time.
VO_GILA_BOSS_40h_Female_Treant_HeroPower_04	You will know our hatred.
VO_GILA_BOSS_40h_Female_Treant_EventPlaysWoodsmansAxe_01	Abhorrant. 
VO_GILA_BOSS_40h_Female_Treant_EventPlaysAxe_01	So many, cut down in their prime.
VO_GILA_BOSS_40h_Female_Treant_EventPlaysAxe_02	How many of my kind must suffer?

VO_GILA_BOSS_36h_Female_Human_Intro_01	Oh no, not again.
VO_GILA_BOSS_36h_Female_Human_Emote Response_01	Enough talking. Pucker up, dearie!
VO_GILA_BOSS_36h_Female_Human_Death_01	Croak!
VO_GILA_BOSS_36h_Female_Human_DefeatPlayer_01	You're clearly not my Prince!
VO_GILA_BOSS_36h_Female_Human_HeroPower_01	Smooches!
VO_GILA_BOSS_36h_Female_Human_HeroPower_02	<Kiss>
VO_GILA_BOSS_36h_Female_Human_HeroPower_03	Mwah!
VO_GILA_BOSS_36h_Female_Human_EventHex_01	Oh my! So… charming!
VO_GILA_BOSS_36h_Female_Human_EventHex_02	Darling I know how that feels.

VO_GILA_BOSS_61h_Female_Orc_IntroShaw_01	I will turn your dogs against their master.
VO_GILA_BOSS_61h_Female_Orc_IntroTess_01	Turn back, "Princess." Tell your father there's no hope.
VO_GILA_BOSS_61h_Female_Orc_IntroCrowley_01	It will be a blessed quiet when I silence that gun.
VO_GILA_BOSS_61h_Female_Orc_IntroToki_01	You bend your fate, but the trees and stars remember.
VO_GILA_BOSS_61h_Female_Orc_EmoteResponse_01	Look upon your reflection, and see the agent of your end.
VO_GILA_BOSS_61h_Female_Orc_EmoteResponseTess_01	Did your parents have any children they loved?
VO_GILA_BOSS_61h_Female_Orc_EmoteResponseCrowley_01	What are you compensating for, Crowley?
VO_GILA_BOSS_61h_Female_Orc_EmoteResponseShaw_01	Yip, yip, yap, yap. And your dogs are irritating, too.
VO_GILA_BOSS_61h_Female_Orc_EmoteResponseToki_01	How did you escape the gnome-napper?
VO_GILA_BOSS_61h_Female_Orc_DefeatPlayer_01	I am one with these woods, and I will never die.
VO_GILA_BOSS_61h_Female_Orc_EventTessTurn2_01	These woods will claim your city. 
VO_GILA_BOSS_61h_Female_Orc_EventTessTurn4_01	This land was DEAD! I brought it to life. It’s MINE.
VO_GILA_BOSS_61h_Female_Orc_EventTessScavenges_01	Nothing will save you.
VO_GILA_BOSS_61h_Female_Orc_EventTessScavenges_02	Keep digging, Princess.
VO_GILA_BOSS_61h_Female_Orc_EventTessScavenges_03	Picking through the trash?
VO_GILA_BOSS_61h_Female_Orc_EventTessScavenges_04	You’ll find no solace in the reeds.
VO_GILA_BOSS_61h_Female_Orc_EventTessHagathaLow_01	I AM these woods. 
VO_GILA_BOSS_61h_Female_Orc_EventTessLow_01	Your remains will feed this forest.
VO_GILA_BOSS_61h_Female_Orc_EventCrowleyTurn2_01	You abandoned this land! I reclaimed it!
VO_GILA_BOSS_61h_Female_Orc_EventCrowleyTurn4_01	You’re an outcast, even among your own.
VO_GILA_BOSS_61h_Female_Orc_EventCannonKill_01	A curse on that cannon!
VO_GILA_BOSS_61h_Female_Orc_EventCannonKill_02	You are loud. Not smart.
VO_GILA_BOSS_61h_Female_Orc_EventCannonKill_03	Iron rusts just as flesh rots.
VO_GILA_BOSS_61h_Female_Orc_EventCannonKill_04	Your bark is loud, mutt.
VO_GILA_BOSS_61h_Female_Orc_EventCrowleyHagathaLow_01	I will never die, so long as these woods live…
VO_GILA_BOSS_61h_Female_Orc_EventCrowleyLow_01	I’ll bury you with your cannon, Crowley.
VO_GILA_BOSS_61h_Female_Orc_EventShawTurn2_01	All creatures of the forest become mine…
VO_GILA_BOSS_61h_Female_Orc_EventShawTurn2_02	Once they feel my touch.
VO_GILA_BOSS_61h_Female_Orc_EventShawTurn4_01	A thousand dark spirits are arrayed against you. 
VO_GILA_BOSS_61h_Female_Orc_EventShawHoundKill_01	Bad dog.
VO_GILA_BOSS_61h_Female_Orc_EventShawHoundKill_02	Filthy mutts.
VO_GILA_BOSS_61h_Female_Orc_EventShawLow_01	The curse of the Witchwood claims you.
VO_GILA_BOSS_61h_Female_Orc_EventTokiTurn2_01	You’re as much an abomination as me, gnome.
VO_GILA_BOSS_61h_Female_Orc_EventTokiTurn4_01	You think your\nmachinations invisible.\nI see everything.
VO_GILA_BOSS_61h_Female_Orc_EventTokiHeroPower_01	…what just happened?
VO_GILA_BOSS_61h_Female_Orc_EventTokiHeroPower_03	You press your luck.
VO_GILA_BOSS_61h_Female_Orc_EventTokiHeroPower_04	The spirits see what you do. 
VO_GILA_BOSS_61h_Female_Orc_EventTokiHeroPower_05	One day your tricks will catch up to you.
VO_GILA_BOSS_61h_Female_Orc_EventTokiHagathaLow_01	The spirits of these woods will preserve me…
VO_GILA_BOSS_61h_Female_Orc_EventTokiLow_01	You have no tricks left, gnome. 
VO_GILA_BOSS_61h_Female_Orc_EventSummonCrowskin_01	My cult will never die. 
VO_GILA_BOSS_61h_Female_Orc_EventSummonGodfrey_01	Godfrey, this spirits of this wood call you back…

VO_GILA_500h3_Female_Human_EVENT_HAGATHA_SUB_IN_01	Get behind cover! I'll finish this. 
VO_GILA_500h3_Female_Human_EVENT_HAGATHA_TURN2_01	Gilneas has weathered worse than you, Hagatha. 
VO_GILA_500h3_Female_Human_EVENT_HAGATHA_TURN4_01	Leave this place, witch!
VO_GILA_500h3_Female_Human_EVENT_HAGATHA_WOUNDED_01	Leave these woods, and I will let you live.
VO_GILA_600h_Male_Worgen_EVENT_HAGATHA_SUB_IN_01	I've got you in my sights, Hagatha.
VO_GILA_600h_Male_Worgen_EVENT_HAGATHA_TURN2_01	This land belongs to the Gilneans.
VO_GILA_600h_Male_Worgen_EVENT_HAGATHA_TURN4_01	At least I HAVE a people.
VO_GILA_600h_Male_Worgen_EVENT_HAGATHA_WOUNDED_01	I’ll blast every tree. I’ll leave these woods a crater.
VO_GILA_400h_Male_Human_EVENT_HAGATHA_INTRO_01	My dogs found her! Hagatha is here!
VO_GILA_400h_Male_Human_EVENT_HAGATHA_TURN4_01	I got dogs. 
VO_GILA_400h_Male_Human_EVENT_HAGATHA_LOWHEALTH_01	She’s wounded. Follow the trail, boys. 
VO_GILA_400h_Male_Human_EVENT_HAGATHA_ALMOSTDEAD_02	Not without a fight it don't. 
VO_GILA_900h_Female_Gnome_EVENT_HAGATHA_SUB_IN_01	Take a break, I'm clocking in. 
VO_GILA_900h_Female_Gnome_EVENT_HAGATHA_TURN2_01	I’ve moved heaven and earth to take you out.
VO_GILA_900h_Female_Gnome_EVENT_HAGATHA_WOUNDED_01	Your time is almost up, witch. 
VO_GILA_900h_Female_Gnome_EVENT_HAGATHA_ALMOST_DEAD_01	Time heals all wounds.

VO_GILA_BOSS_51h_Male_Undead_Intro_01	You look like someone who owes me money.
VO_GILA_BOSS_51h_Male_Undead_EmoteResponse_01	Bite your tongue.
VO_GILA_BOSS_51h_Male_Undead_Death_01	<Death>
VO_GILA_BOSS_51h_Male_Undead_DefeatPlayer_01	Ohh! Looks like you won't be needing that gold anymore.
VO_GILA_BOSS_51h_Male_Undead_HeroPower_01	A drop in the bucket.
VO_GILA_BOSS_51h_Male_Undead_HeroPower_02	You pay what you owe.
VO_GILA_BOSS_51h_Male_Undead_HeroPower_03	A pittance, really.
VO_GILA_BOSS_51h_Male_Undead_HeroPower_04	Empty. Your. Pockets.
VO_GILA_BOSS_51h_Male_Undead_EventPlayMinion_01	Oi! There's a tax on that.
VO_GILA_BOSS_51h_Male_Undead_EventPlayMinion_03	That'll cost you.
VO_GILA_BOSS_51h_Male_Undead_EventPlayMinion_04	You'll pay for that. Soon enough.
VO_GILA_BOSS_51h_Male_Undead_EventPlayCoinPouch_01	C'mon. Give it here.

VO_GILA_BOSS_58h_Male_Giant_Intro_01	Yeeeaaaahhh smash!
VO_GILA_BOSS_58h_Male_Giant_EmoteResponse_01	Imma step on yooooouuu!
VO_GILA_BOSS_58h_Male_Giant_Death_01	<Death>
VO_GILA_BOSS_58h_Male_Giant_DefeatPlayer_01	This a niiiiice town. TO STEP ON!
VO_GILA_BOSS_58h_Male_Giant_DefeatPlayer_02	I'm ready for a night ON the town!
