TAG	TEXT	COMMENT	AUDIOFILE
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_WELL_PLAYED	<Well played>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_OOPS	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_THREATEN	<Threat!>	The text is in brackets because the VO files is just Boom Bot's Attack sound	GVG_110t_BoomBot_Attack.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_THANKS	<Thank you>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_SORRY	<Apologies>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_CONCEDE	<End of line>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_START	<Initiate>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_TIMER	<Timer low>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_THINK1	<Processing...>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_THINK2	<Acquiring target...>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_THINK3	<Wasting cycles...>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_LOW_CARDS	<Low cards>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_NO_CARDS	<No cards!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_WOW	<Astounding!>	The text is in brackets because the VO files is just Annoy-o-Tron's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_NEED_WEAPON	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_NEED_MANA	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_MINION_ATTACKED	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_I_ATTACKED	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_JUST_PLAYED	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_HAND_FULL	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_FULL_MINIONS	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_STEALTH	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_PLAY	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_TARGET	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav
GAMEPLAY_EMOTE_HERO_TBMECHWAR02_ERROR_TAUNT	<Error!>	The text is in brackets because the VO files is just Boom Bot's greeting	GVG_110t_BoomBot_EnterPlay.wav

# Rafaam for Tavern Brawl Season 41: Rafaam vs Kelthuzad
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_WELL_PLAYED	Well done...		VO_RAFAAM_WELL_PLAYED.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_OOPS	Failure!		VO_RAFAAM_OOPS.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_SORRY	I pity you.		VO_RAFAAM_SORRY.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_THREATEN	POWER OVERWHELMING!		VO_RAFAAM_THREATEN.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_THANKS	Ah, thank you.		VO_RAFAAM_THANKS.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_GREETINGS	Hello, explorer.		VO_RAFAAM_GREETINGS.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_CONCEDE	NO! I CANNOT BE DEFEATED...		VO_LOE_16_RAFAAM_DEATH2.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_START	RAFAAM! THE SUPREME ARCHAEOLOGIST!		VO_LOE_16_RAFAAM_SELF_INTRO.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_THINK1	Hmmm...		
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_THINK2	What to take...		
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_THINK3	Tempting...		
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_LOW_CARDS	I'm running out of cards!		
GAMEPLAY_EMOTE_HERO_TBKTRAF_RAF_NO_CARDS	My beautiful treasures!
GAMEPLAY_EMOTE_HERO_EVILBRM_START	Hmph!
GAMEPLAY_EMOTE_HERO_EVILBRM_WOW	*Evil laughter*		

# NAX15_01 is Kel'thuzad for Tavern Brawl Season 41: Rafaam vs Kelthuzad
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_WELL_PLAYED	Of course I played well. I'm Kel'Thu-freaking-zad!		VO_NAX15_01_EMOTE_WP_25.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_OOPS	*sigh*  Back to the drawing board.		VO_KT_GROBBULUS2_71.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_SORRY	NO! A CURSE UPON YOU INTERLOPER!		VO_NAX15_01_BIGGLES_32.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_THREATEN	I will freeze the blood in your veins!		VO_NAX15_01_HP_07.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_THANKS	You're... welcome?		VO_NAX15_01_EMOTE_THANKS_27.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_GREETINGS	We finally meet!		VO_NAX15_01_START_13.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_CONCEDE	I... Shall... Return....		VO_FP1_013_Death_04.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_START	Come! Face me, interloper!		VO_KT_WINGOPENS_82.wav
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_THINK1	Perhaps? 		
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_THINK2	Yes... Yes!		
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_THINK3	What do you think, Bigglesworth?		
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_LOW_CARDS	I'm running out of cards!		
GAMEPLAY_EMOTE_HERO_TBKTRAF_KT_NO_CARDS	No!!! A curse upon you, interloper!		VO_NAX15_01_BIGGLES_32.wav

# TBA01_4, also known as BRMA13_1, is Nefarian, for Tavern Brawl Season 1: Rag vs Nef
VO_TBA01_4__Concede	*Growl*		VO_TBA01_4__Concede
VO_TBA01_4__Good_Game	*Growl*		VO_TBA01_4__Good_Game
VO_TBA01_4__Greetings	Let the games, begin!		VO_TBA01_4__Greetings
VO_TBA01_4__Low_Cards	*Growl*		VO_TBA01_4__Low_Cards
VO_TBA01_4__No_Cards	*Growl*		VO_TBA01_4__No_Cards
VO_TBA01_4__Oops	*Sinister laughter*		VO_TBA01_4__Oops
VO_TBA01_4__Sorry	*Menacing laughter*		VO_TBA01_4__Sorry
VO_TBA01_4__Start	I am the master here!		VO_TBA01_4__Start
VO_TBA01_4__Thanks	*Evil laughter*		VO_TBA01_4__Thanks
VO_TBA01_4__Threaten	Behold! The true power of NEFARIAN!		VO_TBA01_4__Threaten
VO_TBA01_4__Timer	*Growl*		VO_TBA01_4__Timer
VO_TBA01_4__Well_Played	*Malevolent laughter*		VO_TBA01_4__Well_Played
VO_TBA01_4__Error_Full_Minions	*Growl*		VO_TBA01_4__Error_Full_Minions
VO_TBA01_4__Error_Generic	*Growl*		VO_TBA01_4__Error_Generic
VO_TBA01_4__Error_Hand_Full	*Growl*		VO_TBA01_4__Error_Hand_Full
VO_TBA01_4__Error_I_Attacked	*Growl*		VO_TBA01_4__Error_I_Attacked
VO_TBA01_4__Error_Just_Played	*Growl*		VO_TBA01_4__Error_Just_Played
VO_TBA01_4__Error_Minion_Attacked	*Growl*		VO_TBA01_4__Error_Minion_Attacked
VO_TBA01_4__Error_Need_Mana	*Growl*		VO_TBA01_4__Error_Need_Mana
VO_TBA01_4__Error_Need_Weapon	*Growl*		VO_TBA01_4__Error_Need_Weapon
VO_TBA01_4__Error_Play	*Growl*		VO_TBA01_4__Error_Play
VO_TBA01_4__Error_Stealth	*Growl*		VO_TBA01_4__Error_Stealth

# HERO_09a is Tyrande Whisperwind (Priest)
VO_HERO_09a_START_01	Elune give me strength.		VO_HERO_09a_START_01
VO_HERO_09a_START_MALFURION	My dear Malfurion.		VO_HERO_09a_MALFURION_64
VO_Hero_09a_Female_NightElf_Start_Illidan_01	Raw power is no substitute for true strength.
VO_HERO_09a_MIRROR_START_02	The goddess is my shield.		VO_HERO_09a_MIRROR_START_02
VO_HERO_09a_GREETINGS_03	Blessings to you.		VO_HERO_09a_GREETINGS_03
VO_HERO_09a_MIRROR_GREETINGS_04	And to you.		VO_HERO_09a_MIRROR_GREETINGS_04
VO_HERO_09a_THREATEN_05	You will regret this!		VO_HERO_09a_THREATEN_05
VO_HERO_09a_CONCEDE_06	It is finished.  You win.		VO_HERO_09a_CONCEDE_06
VO_HERO_09a_WELL_PLAYED_07	Well played.		VO_HERO_09a_WELL_PLAYED_07
VO_HERO_09a_OOPS_08	A mistake.		VO_HERO_09a_OOPS_08
VO_HERO_09a_THANKS_09	Thank you.		VO_HERO_09a_THANKS_09
VO_HERO_09a_SORRY_10	Forgive me.		VO_HERO_09a_SORRY_10
VO_HERO_09a_WOW_10	Brilliant!		VO_HERO_15_WOW_28
VO_HERO_09a_PICKED_11	The goddess calls!		VO_HERO_09a_PICKED_11
VO_HERO_09a_THINK1_12	Hmm…		VO_HERO_09a_THINK1_12
VO_HERO_09a_THINK2_13	I wonder…		VO_HERO_09a_THINK2_13
VO_HERO_09a_THINK3_14	What is Elune's will…		VO_HERO_09a_THINK3_14
VO_HERO_09a_Attack_15	For Elune!		VO_HERO_09a_Attack_15
VO_HERO_09a_TIMER_16	Make haste!		VO_HERO_09a_TIMER_16
VO_HERO_09a_LOW_CARDS_17	I am almost out of cards.		VO_HERO_09a_LOW_CARDS_17
VO_HERO_09a_NO_CARDS_18	I am out of cards!		VO_HERO_09a_NO_CARDS_18
VO_HERO_09a_ERROR_NEED_WEAPON_19	I need a weapon.		VO_HERO_09a_ERROR_NEED_WEAPON_19
VO_HERO_09a_ERROR_NEED_MANA_20	I don't have enough Mana.		VO_HERO_09a_ERROR_NEED_MANA_20
VO_HERO_09a_ERROR_MINION_ATTACKED_21	That minion already attacked.		VO_HERO_09a_ERROR_MINION_ATTACKED_21
VO_HERO_09a_ERROR_I_ATTACKED_22	I already attacked.		VO_HERO_09a_ERROR_I_ATTACKED_22
VO_HERO_09a_ERROR_JUST_PLAYED_23	Give that minion a turn to get ready.		VO_HERO_09a_ERROR_JUST_PLAYED_23
VO_HERO_09a_ERROR_HAND_FULL_24	My hand is full!		VO_HERO_09a_ERROR_HAND_FULL_24
VO_HERO_09a_ERROR_FULL_MINIONS_25	I have too many minions!		VO_HERO_09a_ERROR_FULL_MINIONS_25
VO_HERO_09a_ERROR_STEALTH_26	I cannot target Stealthed minions.		VO_HERO_09a_ERROR_STEALTH_26
VO_HERO_09a_ERROR_PLAY_27	I cannot play that.		VO_HERO_09a_ERROR_PLAY_27
VO_HERO_09a_ERROR_TARGET_28	That is not a valid target.		VO_HERO_09a_ERROR_TARGET_28
VO_HERO_09a_ERROR_TAUNT_29	A minion with Taunt is in the way.		VO_HERO_09a_ERROR_TAUNT_29
VO_HERO_09a_ERROR_GENERIC_30	I cannot do that.		VO_HERO_09a_ERROR_GENERIC_30
VO_HERO_09a_HAPPY_HOLIDAYS_52	Happy Feast of Winter Veil!		VO_HERO_09a_HAPPY_HOLIDAYS_52
VO_HERO_09a_HAPPY_NEW_YEAR_01	Happy New Year!		VO_HERO_09a_HAPPY_NEW_YEAR_01
VO_HERO_09a_HAPPY_NEW_YEAR_LUNAR_53	Happy New Year!		VO_HERO_09a_HAPPY_NEW_YEAR_LUNAR_53
VO_HERO_09a_FIRE_FESTIVAL	Happy Midsummer Festival.		VO_HERO_09a_FIRE_FESTIVAL_59
VO_HERO_09a_HALLOWS_END	Happy Hallow's End.		VO_HERO_09a_HAPPY_HALLOWEEN_51
VO_HERO_09a_PIRATE_DAY	Power Word: Yarrrrr!		VO_HERO_09a_PIRATE_DAY_60
VO_HERO_09a_NOBLEGARDEN	Happy Noblegarden.		VO_HERO_09a_HAPPY_NOBLEGARDEN_54.wav
VO_HERO_09a_GREETINGS_RESPONSE	And to you.		VO_HERO_09a_MIRROR_GREETINGS_04.wav


# HERO_03a is Maiev Shadowsong (Rogue)
VO_HERO_03a_START_01	None can escape my fury.		VO_HERO_03a_START_01
VO_Hero_03a_Female_NightElf_Start_Illidan_01	I have found my prey.
VO_HERO_03a_CONCEDE_06	Smart moves. I concede.		VO_HERO_03a_CONCEDE_06
VO_HERO_03a_MIRROR_START_02	I am the iron hand of justice.		VO_HERO_03a_MIRROR_START_02
VO_HERO_03a_GREETINGS_03	Hail, friend.		VO_HERO_03a_GREETINGS_03
VO_HERO_03a_MIRROR_GREETINGS_04	A pleasant surprise! Greetings.		VO_HERO_03a_MIRROR_GREETINGS_04
VO_HERO_03a_THREATEN_05	You incur my wrath!		VO_HERO_03a_THREATEN_05
VO_HERO_03a_WELL_PLAYED_07	Well played.		VO_HERO_03a_WELL_PLAYED_07
VO_HERO_03a_OOPS_08	A tactical error.		VO_HERO_03a_OOPS_08
VO_HERO_03a_THANKS_09	Thank you.		VO_HERO_03a_THANKS_09
VO_HERO_03a_SORRY_10	Sorry.		VO_HERO_03a_SORRY_10
VO_HERO_03a_WOW_35	Amazing.		VO_HERO_03a_WOW_35
VO_HERO_03a_PICKED_11	Now is the time!		VO_HERO_03a_PICKED_11
VO_HERO_03a_THINK1_12	Hmm…		VO_HERO_03a_THINK1_12
VO_HERO_03a_THINK2_13	I wonder…		VO_HERO_03a_THINK2_13
VO_HERO_03a_THINK3_14	Think…		VO_HERO_03a_THINK3_14
VO_HERO_03a_Attack_15	Justice is mine!		VO_HERO_03a_Attack_15
VO_HERO_03a_TIMER_16	Swiftly!		VO_HERO_03a_TIMER_16
VO_HERO_03a_LOW_CARDS_17	I'm almost out of cards.		VO_HERO_03a_LOW_CARDS_17
VO_HERO_03a_NO_CARDS_18	I'm out of cards!		VO_HERO_03a_NO_CARDS_18
VO_HERO_03a_ERROR_NEED_WEAPON_19	I need a weapon.		VO_HERO_03a_ERROR_NEED_WEAPON_19
VO_HERO_03a_ERROR_NEED_MANA_20	I don't have enough Mana.		VO_HERO_03a_ERROR_NEED_MANA_20
VO_HERO_03a_ERROR_MINION_ATTACKED_21	That minion already attacked.		VO_HERO_03a_ERROR_MINION_ATTACKED_21
VO_HERO_03a_ERROR_I_ATTACKED_22	I already attacked.		VO_HERO_03a_ERROR_I_ATTACKED_22
VO_HERO_03a_ERROR_JUST_PLAYED_23	Give that minion a turn to get ready.		VO_HERO_03a_ERROR_JUST_PLAYED_23
VO_HERO_03a_ERROR_HAND_FULL_24	My hand is full!		VO_HERO_03a_ERROR_HAND_FULL_24
VO_HERO_03a_ERROR_FULL_MINIONS_25	I have too many minions!		VO_HERO_03a_ERROR_FULL_MINIONS_25
VO_HERO_03a_ERROR_STEALTH_26	I can't target Stealthed minions.		VO_HERO_03a_ERROR_STEALTH_26
VO_HERO_03a_ERROR_PLAY_27	I can't play that.		VO_HERO_03a_ERROR_PLAY_27
VO_HERO_03a_ERROR_TARGET_28	That's not a valid target.		VO_HERO_03a_ERROR_TARGET_28
VO_HERO_03a_ERROR_TAUNT_29	A minion with Taunt is in the way.		VO_HERO_03a_ERROR_TAUNT_29
VO_HERO_03a_ERROR_GENERIC_30	I cannot do that.		VO_HERO_03a_ERROR_GENERIC_30
VO_HERO_03a_HAPPY_HOLIDAYS_52	Happy Feast of Winter Veil!		VO_HERO_03a_HAPPY_HOLIDAYS_52
VO_HERO_03a_HAPPY_NEW_YEAR_53	Happy New Year!		VO_HERO_03a_HAPPY_NEW_YEAR_53
VO_HERO_03a_FIRE_FESTIVAL	Happy Midsummer Festival!		VO_HERO_03a_FIRE_FESTIVAL_59
VO_HERO_03a_HALLOWS_END	Happy Hallow's End.		VO_HERO_03a_HAPPY_HALLOWEEN_51
VO_HERO_03a_PIRATE_DAY	Yarrr, matey!		VO_HERO_09a_PIRATE_DAY_60
VO_HERO_03a_NOBLEGARDEN	Happy Noblegarden! Where are the eggs?		VO_HERO_03a_HAPPY_NOBLEGARDEN_54
VO_HERO_03a_GREETINGS_RESPONSE	A pleasant surprise. Greetings.		VO_HERO_03a_MIRROR_GREETINGS_04.wav
VO_HERO_03a_HAPPY_NEW_YEAR_LUNAR_16	Happy New Year!

# HERO_04b is Young Arthas (Paladin)
VO_ICC08_LichKing_Male_Human_YoungArthas_02	I hate mirror matches.
VO_Arthas_Male_Human_START_01	For Lordaeron!
VO_Arthas_Male_Human_MIRROR_START_01	For my father the King!
VO_Arthas_Male_Human_GREETINGS_01	Hail, and well met.
VO_Arthas_Male_Human_MIRROR_GREETINGS_01	Well met, indeed!
VO_Arthas_Male_Human_THREATEN_01	You are past redemption!
VO_Arthas_Male_Human_CONCEDE_01	The battle is over.  You win.
VO_Arthas_Male_Human_WELL_PLAYED_01	Well played.
VO_Arthas_Male_Human_OOPS_01	A misstep.
VO_Arthas_Male_Human_THANKS_01	You have my gratitude.
VO_Arthas_Male_Human_SORRY_01	A royal apology, friend.
VO_Arthas_Male_Human_THINK1_01	Hmm…
VO_Arthas_Male_Human_THINK2_01	Which path to choose…
VO_Arthas_Male_Human_THINK3_01	What would Uther do…
VO_Arthas_Male_Human_Attack_01	Evil will be PURGED!
VO_Arthas_Male_Human_TIMER_01	I must act now!
VO_Arthas_Male_Human_LOW_CARDS_01	I'm almost out of cards.
VO_Arthas_Male_Human_NO_CARDS_01	I'm out of cards!
VO_Arthas_Male_Human_ERROR_NEED_WEAPON_01	I need a weapon.
VO_Arthas_Male_Human_ERROR_NEED_MANA_01	I don't have enough Mana.
VO_Arthas_Male_Human_ERROR_MINION_ATTACKED_01	That minion already attacked.
VO_Arthas_Male_Human_ERROR_I_ATTACKED_01	I already attacked.
VO_Arthas_Male_Human_ERROR_JUST_PLAYED_01	Give that minion a turn to get ready.
VO_Arthas_Male_Human_ERROR_HAND_FULL_01	My hand is full!
VO_Arthas_Male_Human_ERROR_FULL_MINIONS_01	I have too many minions!
VO_Arthas_Male_Human_ERROR_STEALTH_01	I can't target Stealthed minions.
VO_Arthas_Male_Human_ERROR_PLAY_01	I can't play that.
VO_Arthas_Male_Human_ERROR_TARGET_01	That's not a valid target.
VO_Arthas_Male_Human_ERROR_TAUNT_01	A minion with Taunt is in the way.
VO_Arthas_Male_Human_ERROR_GENERIC_01	I cannot do that.
VO_Arthas_Male_Human_WOW_01	Holy Light!
VO_Arthas_Male_Human_HAPPY_HOLIDAYS_01	Happy Feast of Winter Veil!
VO_Arthas_Male_Human_HAPPY_NEW_YEAR_01	Happy New Year!
VO_Arthas_Male_Human_HAPPY_NEW_YEAR_LUNAR_01	Happy New Year!
VO_Arthas_Male_Human_FIRE_FESTIVAL_01	Light the bonfires!
VO_Arthas_Male_Human_PIRATE_DAY_01	It's good to be Arrrrrrrthas!
VO_Arthas_Male_Human_HAPPY_HALLOWEEN_01	Happy Hallow's End....
VO_Arthas_Male_Human_HAPPY_NOBLEGARDEN	Happy Noblegarden.
VO_Arthas_Male_Human_GREETINGS_RESPONSE	Well met, indeed.		VO_Arthas_Male_Human_MIRROR_GREETINGS_01.wav

# HERO_07a is Nemsy Necrofizzle (Warlock)
VO_HERO_18_Female_Gnome_Greetings_01	Hiyah friend!
VO_HERO_18_Female_Gnome_Well_Played_01	Wow, well played!
VO_HERO_18_Female_Gnome_Oops_02	Whoopsie!
VO_HERO_18_Female_Gnome_Threaten_01	You'd make a cute puppet.
VO_HERO_18_Female_Gnome_Thanks_02	Dawwww, thank you!
VO_HERO_18_Female_Gnome_Sorry_01	Awww, I'm sorry.
VO_HERO_18_Female_Gnome_Concede_01	Impressive. You win this time.
VO_HERO_18_Female_Gnome_Start_01	Let's have some fun!
VO_HERO_18_Female_Gnome_Time_01	Gotta go fast!
VO_HERO_18_Female_Gnome_LowCards_01	I'm running low on cards!
VO_HERO_18_Female_Gnome_NoCards_01	I'm out of cards!
VO_HERO_18_Female_Gnome_Thinking_01	Hmmmm....
VO_HERO_18_Female_Gnome_Thinking_03	Hm, dum dee dum dum...
VO_HERO_18_Female_Gnome_Thinking_04	I wonder if....
VO_HERO_18_Female_Gnome_ERROR_01	Don't I need a weapon?
VO_HERO_18_Female_Gnome_ERROR_03	Not enough mana.
VO_HERO_18_Female_Gnome_ERROR_04	They already attacked.
VO_HERO_18_Female_Gnome_ERROR_06	I can't attack twice.
VO_HERO_18_Female_Gnome_ERROR_07	Shhh! They're still asleep.
VO_HERO_18_Female_Gnome_ERROR_08	Woah! Too many cards!
VO_HERO_18_Female_Gnome_ERROR_10	Only seven minions, pal!
VO_HERO_18_Female_Gnome_ERROR_12	They're hiding in stealth!
VO_HERO_18_Female_Gnome_ERROR_14	Hm, can't do it.
VO_HERO_18_Female_Gnome_ERROR_15	I can't target that.
VO_HERO_18_Female_Gnome_ERROR_17	There's a Taunt in the way.
VO_HERO_18_Female_Gnome_ERROR_19	That's not allowed!
VO_HERO_18_Female_Gnome_HAPPY_NEW_YEAR_01	Happy New Year!
VO_HERO_18_Female_Gnome_HAPPY_NEW_YEAR_LUNAR_16	Happy New Year!
VO_HERO_18_Female_Gnome_MIRROR_START_01	Yeah! This is gonna be awesome!
VO_HERO_18_Female_Gnome_HAPPY_HOLIDAYS_01	Happy Feast of Winter Veil!
VO_HERO_18_Female_Gnome_WOW_01	That was AWESOME!
VO_HERO_18_Female_Gnome_FIRE_FESTIVAL_01	Midsummer fireworks are the best!
VO_HERO_18_Female_Gnome_PIRATE_DAY_01	Yarrr, I be a pirate, yarrr!
VO_HERO_18_Female_Gnome_HAPPY_HALLOWEEN_01	Hallow's End?! Spooooky....
VO_HERO_18_Female_Gnome_NOBLEGARDEN	I love Noblegarden!
VO_HERO_18_Female_Gnome_GREETINGS_RESPONSE	Heh, heh! Hi!		VO_HERO_18_Female_Gnome_MIRROR_GREETINGS_01.wav


# ICC_834 is DK Garrosh (Warrior)
GAMEPLAY_EMOTE_ICC_834_CONCEDE	I choose death.		VO_GarroshDeathknight_Male_Orc_Concede_03.wav
GAMEPLAY_EMOTE_ICC_834_GREETINGS	You will not be spared the wrath of Hellscream.		VO_GarroshDeathknight_Male_Orc_Greetings_01.wav
GAMEPLAY_EMOTE_ICC_834_LOW_CARDS	I'm almost out of cards.		VO_GarroshDeathknight_Male_Orc_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_834_NO_CARDS	I'm out of cards.		VO_GarroshDeathknight_Male_Orc_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_834_OOPS	Failure.		VO_GarroshDeathknight_Male_Orc_Oops_02.wav
GAMEPLAY_EMOTE_ICC_834_START	I will burn this world and rule its ashes.		VO_GarroshDeathknight_Male_Orc_Start_01.wav
GAMEPLAY_EMOTE_ICC_834_THANKS	My thanks.		VO_GarroshDeathknight_Male_Orc_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_834_THINK1	Hmmm...		VO_GarroshDeathknight_Male_Orc_Thinking_01.wav
GAMEPLAY_EMOTE_ICC_834_THINK2	Time passes...		VO_GarroshDeathknight_Male_Orc_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_834_THINK3	What now....		VO_GarroshDeathknight_Male_Orc_Thinking_04.wav
GAMEPLAY_EMOTE_ICC_834_THREATEN	You will be the first to kneel.		VO_GarroshDeathknight_Male_Orc_Threaten_02.wav
GAMEPLAY_EMOTE_ICC_834_TIMER	I must choose!		VO_GarroshDeathknight_Male_Orc_Time_01.wav
GAMEPLAY_EMOTE_ICC_834_WELL_PLAYED	A worthy foe.		VO_GarroshDeathknight_Male_Orc_Well Played_02.wav
GAMEPLAY_EMOTE_ICC_834_WOW	Astounding!		VO_GarroshDeathknight_Male_Orc_WOW_04.wav

# ICC_481 is DK Thrall (Shaman)
GAMEPLAY_EMOTE_ICC_481_CONCEDE	Take cold comfort in your victory.		VO_ThrallDeathknight_Male_Orc_Concede_02.wav
GAMEPLAY_EMOTE_ICC_481_GREETINGS	Welcome the cold embrace of death.		VO_ThrallDeathknight_Male_Orc_Greetings_03.wav
GAMEPLAY_EMOTE_ICC_481_LOW_CARDS	I'm almost out of cards!		VO_ThrallDeathknight_Male_Orc_LowCards_01.wav
GAMEPLAY_EMOTE_ICC_481_NO_CARDS	I'm out of cards!		VO_ThrallDeathknight_Male_Orc_NoCards_01.wav
GAMEPLAY_EMOTE_ICC_481_OOPS	A grave mistake.		VO_ThrallDeathknight_Male_Orc_Oops_01.wav
GAMEPLAY_EMOTE_ICC_481_START	I am the frozen heart of the Scourge!		VO_ThrallDeathknight_Male_Orc_Start_01.wav
GAMEPLAY_EMOTE_ICC_481_THANKS	Thank you.		VO_ThrallDeathknight_Male_Orc_Thanks_01.wav
GAMEPLAY_EMOTE_ICC_481_THINK1	Hmmm...		VO_ThrallDeathknight_Male_Orc_Thinking_03.wav
GAMEPLAY_EMOTE_ICC_481_THINK2	The elements are silent...		VO_ThrallDeathknight_Male_Orc_Thinking_08.wav
GAMEPLAY_EMOTE_ICC_481_THINK3	The choice is mine alone.		VO_ThrallDeathknight_Male_Orc_Thinking_09.wav
GAMEPLAY_EMOTE_ICC_481_THREATEN	I will shatter you!		VO_ThrallDeathknight_Male_Orc_Threaten_02.wav
GAMEPLAY_EMOTE_ICC_481_TIMER	A path must be chosen!		VO_ThrallDeathknight_Male_Orc_Time_01.wav
GAMEPLAY_EMOTE_ICC_481_WELL_PLAYED	Well played.		VO_ThrallDeathknight_Male_Orc_Well Played_01 Played_02.wav
